person_id,name,age,city,role
P02223,Person_02223,52,Bengaluru,Person of Interest
P02224,Person_02224,47,Kolkata,Suspect
P02225,Person_02225,39,Bengaluru,Associate
P02226,Person_02226,36,Mumbai,Person of Interest
P02227,Person_02227,54,Hyderabad,Associate
P02228,Person_02228,44,Kolkata,Suspect
P02229,Person_02229,43,Indore,Suspect
P02230,Person_02230,27,Mumbai,Associate
P02231,Person_02231,30,Indore,Suspect
P02232,Person_02232,50,Surat,Associate
P02233,Person_02233,24,Surat,Person of Interest
P02234,Person_02234,38,Bengaluru,Person of Interest
P02235,Person_02235,43,Hyderabad,Suspect
P02236,Person_02236,41,Delhi,Suspect
P02237,Person_02237,47,Ahmedabad,Associate
P02238,Person_02238,61,Ahmedabad,Associate
P02239,Person_02239,28,Hyderabad,Suspect
P02240,Person_02240,51,Bengaluru,Suspect
P02241,Person_02241,23,Jaipur,Suspect
P02242,Person_02242,30,Pune,Suspect
P02243,Person_02243,46,Kolkata,Associate
P02244,Person_02244,60,Surat,Suspect
P02245,Person_02245,40,Pune,Suspect
P02246,Person_02246,29,Jaipur,Suspect
P02247,Person_02247,54,Indore,Suspect
P02248,Person_02248,61,Vadodara,Person of Interest
P02249,Person_02249,39,Hyderabad,Witness
P02250,Person_02250,59,Pune,Associate
P02251,Person_02251,64,Hyderabad,Associate
P02252,Person_02252,38,Pune,Associate
P02253,Person_02253,38,Hyderabad,Suspect
P02254,Person_02254,57,Rajkot,Associate
P02255,Person_02255,48,Bengaluru,Person of Interest
P02256,Person_02256,48,Kolkata,Associate
P02257,Person_02257,29,Bengaluru,Suspect
P02258,Person_02258,25,Pune,Suspect
P02259,Person_02259,51,Pune,Associate
P02260,Person_02260,44,Surat,Associate
P02261,Person_02261,29,Mumbai,Person of Interest
P02262,Person_02262,22,Mumbai,Associate
P02263,Person_02263,32,Vadodara,Suspect
P02264,Person_02264,42,Jaipur,Suspect
P02265,Person_02265,46,Vadodara,Associate
P02266,Person_02266,31,Hyderabad,Suspect
P02267,Person_02267,38,Kolkata,Suspect
P02268,Person_02268,30,Rajkot,Associate
P02269,Person_02269,24,Ahmedabad,Associate
P02270,Person_02270,48,Pune,Person of Interest
P02271,Person_02271,62,Bengaluru,Associate
P02272,Person_02272,25,Indore,Person of Interest
P02273,Person_02273,62,Ahmedabad,Witness
P02274,Person_02274,30,Rajkot,Person of Interest
P02275,Person_02275,59,Jaipur,Suspect
P02276,Person_02276,24,Rajkot,Person of Interest
P02277,Person_02277,32,Indore,Suspect
P02278,Person_02278,22,Surat,Suspect
P02279,Person_02279,40,Mumbai,Suspect
P02280,Person_02280,38,Rajkot,Suspect
P02281,Person_02281,28,Surat,Person of Interest
P02282,Person_02282,31,Delhi,Suspect
P02283,Person_02283,35,Pune,Suspect
P02284,Person_02284,42,Rajkot,Suspect
P02285,Person_02285,39,Hyderabad,Associate
P02286,Person_02286,37,Bengaluru,Person of Interest
P02287,Person_02287,25,Vadodara,Witness
P02288,Person_02288,32,Kolkata,Suspect
P02289,Person_02289,55,Ahmedabad,Witness
P02290,Person_02290,51,Jaipur,Suspect
P02291,Person_02291,54,Hyderabad,Suspect
P02292,Person_02292,35,Pune,Associate
P02293,Person_02293,34,Rajkot,Person of Interest
P02294,Person_02294,28,Hyderabad,Suspect
P02295,Person_02295,27,Bengaluru,Suspect
P02296,Person_02296,53,Vadodara,Suspect
P02297,Person_02297,55,Delhi,Suspect
P02298,Person_02298,22,Vadodara,Suspect
P02299,Person_02299,34,Jaipur,Associate
P02300,Person_02300,33,Hyderabad,Suspect
P02301,Person_02301,58,Hyderabad,Associate
P02302,Person_02302,39,Kolkata,Suspect
P02303,Person_02303,56,Rajkot,Suspect
P02304,Person_02304,40,Rajkot,Suspect
P02305,Person_02305,57,Jaipur,Suspect
P02306,Person_02306,53,Pune,Person of Interest
P02307,Person_02307,57,Pune,Suspect
P02308,Person_02308,41,Jaipur,Suspect
P02309,Person_02309,30,Bengaluru,Associate
P02310,Person_02310,25,Delhi,Associate
P02311,Person_02311,46,Hyderabad,Person of Interest
P02312,Person_02312,24,Delhi,Suspect
P02313,Person_02313,48,Ahmedabad,Associate
P02314,Person_02314,23,Delhi,Suspect
P02315,Person_02315,24,Delhi,Suspect
P02316,Person_02316,42,Vadodara,Suspect
P02317,Person_02317,38,Pune,Suspect
P02318,Person_02318,39,Indore,Suspect
P02319,Person_02319,56,Jaipur,Witness
P02320,Person_02320,57,Rajkot,Person of Interest
P02321,Person_02321,46,Rajkot,Suspect
P02322,Person_02322,50,Hyderabad,Suspect
P02323,Person_02323,58,Jaipur,Witness
P02324,Person_02324,56,Rajkot,Person of Interest
P02325,Person_02325,26,Pune,Associate
P02326,Person_02326,29,Indore,Suspect
P02327,Person_02327,38,Vadodara,Associate
P02328,Person_02328,51,Delhi,Suspect
P02329,Person_02329,52,Indore,Person of Interest
P02330,Person_02330,42,Surat,Associate
P02331,Person_02331,45,Mumbai,Suspect
P02332,Person_02332,32,Kolkata,Associate
P02333,Person_02333,31,Jaipur,Person of Interest
P02334,Person_02334,47,Jaipur,Person of Interest
P02335,Person_02335,54,Pune,Suspect
P02336,Person_02336,53,Ahmedabad,Suspect
P02337,Person_02337,33,Pune,Associate
P02338,Person_02338,59,Ahmedabad,Witness
P02339,Person_02339,58,Bengaluru,Witness
P02340,Person_02340,36,Kolkata,Associate
P02341,Person_02341,28,Mumbai,Associate
P02342,Person_02342,40,Bengaluru,Suspect
P02343,Person_02343,33,Pune,Person of Interest
P02344,Person_02344,53,Kolkata,Suspect
P02345,Person_02345,56,Rajkot,Person of Interest
P02346,Person_02346,28,Ahmedabad,Associate
P02347,Person_02347,33,Rajkot,Associate
P02348,Person_02348,60,Surat,Person of Interest
P02349,Person_02349,21,Ahmedabad,Suspect
P02350,Person_02350,35,Kolkata,Associate
P02351,Person_02351,61,Rajkot,Associate
P02352,Person_02352,28,Mumbai,Suspect
P02353,Person_02353,60,Hyderabad,Person of Interest
P02354,Person_02354,31,Pune,Associate
P02355,Person_02355,59,Delhi,Associate
P02356,Person_02356,26,Hyderabad,Suspect
P02357,Person_02357,30,Mumbai,Suspect
P02358,Person_02358,55,Pune,Suspect
P02359,Person_02359,23,Hyderabad,Associate
P02360,Person_02360,42,Kolkata,Person of Interest
P02361,Person_02361,48,Pune,Suspect
P02362,Person_02362,27,Ahmedabad,Associate
P02363,Person_02363,37,Surat,Person of Interest
P02364,Person_02364,38,Vadodara,Suspect
P02365,Person_02365,55,Mumbai,Person of Interest
P02366,Person_02366,23,Indore,Witness
P02367,Person_02367,52,Kolkata,Suspect
P02368,Person_02368,34,Delhi,Person of Interest
P02369,Person_02369,46,Vadodara,Suspect
P02370,Person_02370,44,Indore,Person of Interest
P02371,Person_02371,52,Bengaluru,Witness
P02372,Person_02372,42,Jaipur,Person of Interest
P02373,Person_02373,23,Hyderabad,Associate
P02374,Person_02374,39,Hyderabad,Person of Interest
P02375,Person_02375,41,Bengaluru,Suspect
P02376,Person_02376,28,Kolkata,Person of Interest
P02377,Person_02377,60,Mumbai,Suspect
P02378,Person_02378,41,Jaipur,Person of Interest
P02379,Person_02379,28,Bengaluru,Suspect
P02380,Person_02380,25,Vadodara,Associate
P02381,Person_02381,41,Surat,Person of Interest
P02382,Person_02382,23,Hyderabad,Associate
P02383,Person_02383,23,Surat,Associate
P02384,Person_02384,39,Pune,Suspect
P02385,Person_02385,58,Ahmedabad,Suspect
P02386,Person_02386,50,Indore,Person of Interest
P02387,Person_02387,49,Bengaluru,Witness
P02388,Person_02388,30,Surat,Associate
P02389,Person_02389,24,Pune,Associate
P02390,Person_02390,42,Delhi,Suspect
P02391,Person_02391,36,Delhi,Person of Interest
P02392,Person_02392,25,Indore,Suspect
P02393,Person_02393,42,Surat,Person of Interest
P02394,Person_02394,50,Jaipur,Suspect
P02395,Person_02395,30,Rajkot,Suspect
P02396,Person_02396,58,Kolkata,Associate
P02397,Person_02397,33,Pune,Suspect
P02398,Person_02398,62,Mumbai,Suspect
P02399,Person_02399,63,Bengaluru,Suspect
P02400,Person_02400,23,Pune,Suspect
P02401,Person_02401,61,Ahmedabad,Suspect
P02402,Person_02402,49,Jaipur,Person of Interest
P02403,Person_02403,40,Surat,Person of Interest
P02404,Person_02404,48,Ahmedabad,Person of Interest
P02405,Person_02405,51,Kolkata,Person of Interest
P02406,Person_02406,21,Jaipur,Associate
P02407,Person_02407,28,Hyderabad,Suspect
P02408,Person_02408,47,Rajkot,Suspect
P02409,Person_02409,48,Jaipur,Suspect
P02410,Person_02410,24,Kolkata,Person of Interest
P02411,Person_02411,63,Indore,Suspect
P02412,Person_02412,23,Jaipur,Associate
P02413,Person_02413,39,Vadodara,Suspect
P02414,Person_02414,51,Indore,Suspect
P02415,Person_02415,44,Pune,Suspect
P02416,Person_02416,64,Indore,Suspect
P02417,Person_02417,61,Bengaluru,Suspect
P02418,Person_02418,39,Mumbai,Suspect
P02419,Person_02419,22,Ahmedabad,Suspect
P02420,Person_02420,22,Delhi,Associate
P02421,Person_02421,45,Indore,Associate
P02422,Person_02422,56,Mumbai,Suspect
P02423,Person_02423,23,Rajkot,Suspect
P02424,Person_02424,54,Surat,Associate
P02425,Person_02425,23,Pune,Suspect
P02426,Person_02426,54,Surat,Associate
P02427,Person_02427,64,Surat,Suspect
P02428,Person_02428,63,Surat,Suspect
P02429,Person_02429,24,Kolkata,Associate
P02430,Person_02430,45,Ahmedabad,Suspect
P02431,Person_02431,64,Kolkata,Associate
P02432,Person_02432,27,Surat,Suspect
P02433,Person_02433,28,Surat,Associate
P02434,Person_02434,37,Rajkot,Associate
P02435,Person_02435,23,Mumbai,Suspect
P02436,Person_02436,47,Ahmedabad,Suspect
P02437,Person_02437,43,Delhi,Suspect
P02438,Person_02438,54,Pune,Suspect
P02439,Person_02439,58,Delhi,Suspect
P02440,Person_02440,42,Delhi,Suspect
P02441,Person_02441,35,Ahmedabad,Suspect
P02442,Person_02442,40,Bengaluru,Associate
P02443,Person_02443,25,Jaipur,Suspect
P02444,Person_02444,23,Jaipur,Associate
P02445,Person_02445,29,Ahmedabad,Suspect
P02446,Person_02446,38,Pune,Suspect
P02447,Person_02447,63,Vadodara,Person of Interest
P02448,Person_02448,25,Hyderabad,Associate
P02449,Person_02449,33,Pune,Suspect
P02450,Person_02450,38,Rajkot,Suspect
P02451,Person_02451,36,Kolkata,Person of Interest
P02452,Person_02452,61,Hyderabad,Person of Interest
P02453,Person_02453,34,Kolkata,Suspect
P02454,Person_02454,28,Rajkot,Person of Interest
P02455,Person_02455,23,Surat,Suspect
P02456,Person_02456,56,Indore,Suspect
P02457,Person_02457,27,Kolkata,Suspect
P02458,Person_02458,32,Delhi,Suspect
P02459,Person_02459,30,Ahmedabad,Person of Interest
P02460,Person_02460,30,Mumbai,Associate
P02461,Person_02461,23,Vadodara,Suspect
P02462,Person_02462,25,Ahmedabad,Person of Interest
P02463,Person_02463,50,Rajkot,Suspect
P02464,Person_02464,63,Vadodara,Person of Interest
P02465,Person_02465,50,Indore,Person of Interest
P02466,Person_02466,23,Rajkot,Suspect
P02467,Person_02467,41,Rajkot,Suspect
P02468,Person_02468,24,Jaipur,Person of Interest
P02469,Person_02469,21,Kolkata,Person of Interest
P02470,Person_02470,64,Jaipur,Suspect
P02471,Person_02471,21,Bengaluru,Person of Interest
P02472,Person_02472,27,Mumbai,Suspect
P02473,Person_02473,35,Mumbai,Person of Interest
P02474,Person_02474,21,Surat,Suspect
P02475,Person_02475,27,Bengaluru,Person of Interest
P02476,Person_02476,34,Vadodara,Suspect
P02477,Person_02477,52,Surat,Suspect
P02478,Person_02478,57,Jaipur,Witness
P02479,Person_02479,56,Pune,Suspect
P02480,Person_02480,24,Ahmedabad,Associate
P02481,Person_02481,29,Ahmedabad,Suspect
P02482,Person_02482,30,Vadodara,Suspect
P02483,Person_02483,26,Mumbai,Associate
P02484,Person_02484,40,Ahmedabad,Associate
P02485,Person_02485,45,Rajkot,Suspect
P02486,Person_02486,43,Delhi,Associate
P02487,Person_02487,47,Rajkot,Associate
P02488,Person_02488,25,Bengaluru,Person of Interest
P02489,Person_02489,54,Jaipur,Witness
P02490,Person_02490,35,Vadodara,Suspect
P02491,Person_02491,36,Ahmedabad,Associate
P02492,Person_02492,38,Jaipur,Witness
P02493,Person_02493,40,Indore,Suspect
P02494,Person_02494,37,Hyderabad,Person of Interest
P02495,Person_02495,36,Jaipur,Suspect
P02496,Person_02496,61,Bengaluru,Suspect
P02497,Person_02497,28,Mumbai,Suspect
P02498,Person_02498,24,Delhi,Suspect
P02499,Person_02499,22,Indore,Person of Interest
P02500,Person_02500,56,Delhi,Suspect
P02501,Person_02501,52,Mumbai,Suspect
P02502,Person_02502,33,Delhi,Suspect
P02503,Person_02503,54,Hyderabad,Suspect
P02504,Person_02504,51,Mumbai,Suspect
P02505,Person_02505,56,Mumbai,Person of Interest
P02506,Person_02506,54,Ahmedabad,Person of Interest
P02507,Person_02507,54,Mumbai,Suspect
P02508,Person_02508,38,Bengaluru,Suspect
P02509,Person_02509,42,Pune,Person of Interest
P02510,Person_02510,44,Ahmedabad,Suspect
P02511,Person_02511,41,Jaipur,Associate
P02512,Person_02512,34,Vadodara,Suspect
P02513,Person_02513,34,Jaipur,Person of Interest
P02514,Person_02514,34,Surat,Suspect
P02515,Person_02515,26,Hyderabad,Suspect
P02516,Person_02516,28,Surat,Associate
P02517,Person_02517,63,Vadodara,Suspect
P02518,Person_02518,59,Surat,Witness
P02519,Person_02519,48,Delhi,Person of Interest
P02520,Person_02520,55,Vadodara,Suspect
P02521,Person_02521,36,Delhi,Person of Interest
P02522,Person_02522,37,Rajkot,Person of Interest
P02523,Person_02523,48,Ahmedabad,Person of Interest
P02524,Person_02524,64,Surat,Associate
P02525,Person_02525,42,Jaipur,Person of Interest
P02526,Person_02526,32,Indore,Associate
P02527,Person_02527,36,Surat,Suspect
P02528,Person_02528,46,Indore,Person of Interest
P02529,Person_02529,41,Jaipur,Suspect
P02530,Person_02530,51,Delhi,Suspect
P02531,Person_02531,63,Kolkata,Suspect
P02532,Person_02532,51,Delhi,Suspect
P02533,Person_02533,56,Ahmedabad,Associate
P02534,Person_02534,45,Rajkot,Associate
P02535,Person_02535,58,Vadodara,Associate
P02536,Person_02536,48,Hyderabad,Suspect
P02537,Person_02537,39,Vadodara,Associate
P02538,Person_02538,55,Pune,Suspect
P02539,Person_02539,34,Jaipur,Person of Interest
P02540,Person_02540,29,Hyderabad,Associate
P02541,Person_02541,56,Indore,Suspect
P02542,Person_02542,38,Hyderabad,Associate
P02543,Person_02543,45,Ahmedabad,Suspect
P02544,Person_02544,25,Rajkot,Witness
P02545,Person_02545,23,Rajkot,Person of Interest
P02546,Person_02546,52,Indore,Suspect
P02547,Person_02547,46,Indore,Suspect
P02548,Person_02548,25,Delhi,Suspect
P02549,Person_02549,62,Jaipur,Suspect
P02550,Person_02550,36,Hyderabad,Suspect
P02551,Person_02551,38,Pune,Person of Interest
P02552,Person_02552,54,Rajkot,Suspect
P02553,Person_02553,36,Ahmedabad,Associate
P02554,Person_02554,34,Rajkot,Person of Interest
P02555,Person_02555,43,Kolkata,Suspect
P02556,Person_02556,28,Delhi,Suspect
P02557,Person_02557,28,Ahmedabad,Person of Interest
P02558,Person_02558,24,Surat,Associate
P02559,Person_02559,21,Rajkot,Suspect
P02560,Person_02560,50,Ahmedabad,Person of Interest
P02561,Person_02561,45,Surat,Witness
P02562,Person_02562,45,Indore,Person of Interest
P02563,Person_02563,38,Mumbai,Suspect
P02564,Person_02564,58,Kolkata,Person of Interest
P02565,Person_02565,31,Pune,Suspect
P02566,Person_02566,55,Hyderabad,Person of Interest
P02567,Person_02567,48,Kolkata,Suspect
P02568,Person_02568,33,Rajkot,Associate
P02569,Person_02569,22,Bengaluru,Suspect
P02570,Person_02570,44,Indore,Suspect
P02571,Person_02571,43,Jaipur,Person of Interest
P02572,Person_02572,21,Surat,Suspect
P02573,Person_02573,55,Jaipur,Suspect
P02574,Person_02574,52,Mumbai,Suspect
P02575,Person_02575,46,Delhi,Person of Interest
P02576,Person_02576,23,Ahmedabad,Suspect
P02577,Person_02577,61,Rajkot,Suspect
P02578,Person_02578,58,Indore,Suspect
P02579,Person_02579,47,Hyderabad,Associate
P02580,Person_02580,49,Jaipur,Suspect
P02581,Person_02581,57,Delhi,Suspect
P02582,Person_02582,27,Ahmedabad,Suspect
P02583,Person_02583,45,Vadodara,Person of Interest
P02584,Person_02584,23,Delhi,Associate
P02585,Person_02585,41,Indore,Person of Interest
P02586,Person_02586,46,Rajkot,Person of Interest
P02587,Person_02587,27,Indore,Witness
P02588,Person_02588,33,Mumbai,Suspect
P02589,Person_02589,44,Kolkata,Suspect
P02590,Person_02590,34,Surat,Suspect
P02591,Person_02591,30,Bengaluru,Suspect
P02592,Person_02592,53,Surat,Suspect
P02593,Person_02593,21,Bengaluru,Associate
P02594,Person_02594,36,Vadodara,Suspect
P02595,Person_02595,47,Rajkot,Suspect
P02596,Person_02596,32,Rajkot,Suspect
P02597,Person_02597,26,Mumbai,Person of Interest
P02598,Person_02598,22,Bengaluru,Suspect
P02599,Person_02599,56,Ahmedabad,Suspect
P02600,Person_02600,42,Pune,Person of Interest
P02601,Person_02601,64,Pune,Suspect
P02602,Person_02602,24,Delhi,Suspect
P02603,Person_02603,49,Indore,Person of Interest
P02604,Person_02604,25,Pune,Suspect
P02605,Person_02605,23,Hyderabad,Person of Interest
P02606,Person_02606,58,Surat,Associate
P02607,Person_02607,39,Surat,Associate
P02608,Person_02608,42,Ahmedabad,Suspect
P02609,Person_02609,56,Bengaluru,Suspect
P02610,Person_02610,22,Kolkata,Suspect
P02611,Person_02611,50,Hyderabad,Person of Interest
P02612,Person_02612,59,Bengaluru,Associate
P02613,Person_02613,22,Surat,Suspect
P02614,Person_02614,63,Delhi,Associate
P02615,Person_02615,37,Surat,Associate
P02616,Person_02616,57,Surat,Person of Interest
P02617,Person_02617,41,Ahmedabad,Person of Interest
P02618,Person_02618,53,Rajkot,Person of Interest
P02619,Person_02619,37,Surat,Suspect
P02620,Person_02620,34,Bengaluru,Person of Interest
P02621,Person_02621,25,Surat,Suspect
P02622,Person_02622,57,Jaipur,Person of Interest
P02623,Person_02623,27,Rajkot,Person of Interest
P02624,Person_02624,43,Jaipur,Associate
P02625,Person_02625,38,Surat,Suspect
P02626,Person_02626,49,Ahmedabad,Person of Interest
P02627,Person_02627,38,Rajkot,Suspect
P02628,Person_02628,51,Mumbai,Person of Interest
P02629,Person_02629,47,Rajkot,Suspect
P02630,Person_02630,33,Hyderabad,Person of Interest
P02631,Person_02631,54,Hyderabad,Associate
P02632,Person_02632,22,Hyderabad,Associate
P02633,Person_02633,53,Hyderabad,Person of Interest
P02634,Person_02634,42,Jaipur,Suspect
P02635,Person_02635,28,Delhi,Person of Interest
P02636,Person_02636,41,Rajkot,Suspect
P02637,Person_02637,42,Pune,Suspect
P02638,Person_02638,53,Vadodara,Person of Interest
P02639,Person_02639,32,Hyderabad,Associate
P02640,Person_02640,40,Ahmedabad,Suspect
P02641,Person_02641,33,Ahmedabad,Associate
P02642,Person_02642,56,Ahmedabad,Person of Interest
P02643,Person_02643,54,Kolkata,Suspect
P02644,Person_02644,43,Hyderabad,Witness
P02645,Person_02645,21,Delhi,Suspect
P02646,Person_02646,35,Mumbai,Person of Interest
P02647,Person_02647,61,Surat,Person of Interest
P02648,Person_02648,57,Mumbai,Suspect
P02649,Person_02649,63,Delhi,Person of Interest
P02650,Person_02650,32,Bengaluru,Associate
P02651,Person_02651,63,Vadodara,Person of Interest
P02652,Person_02652,38,Hyderabad,Associate
P02653,Person_02653,50,Pune,Person of Interest
P02654,Person_02654,60,Delhi,Associate
P02655,Person_02655,48,Jaipur,Associate
P02656,Person_02656,39,Delhi,Associate
P02657,Person_02657,37,Surat,Suspect
P02658,Person_02658,45,Indore,Person of Interest
P02659,Person_02659,46,Mumbai,Person of Interest
P02660,Person_02660,40,Kolkata,Suspect
P02661,Person_02661,54,Hyderabad,Person of Interest
P02662,Person_02662,28,Hyderabad,Suspect
P02663,Person_02663,32,Rajkot,Suspect
P02664,Person_02664,49,Pune,Person of Interest
P02665,Person_02665,21,Pune,Associate
P02666,Person_02666,48,Jaipur,Person of Interest
P02667,Person_02667,29,Indore,Suspect
P02668,Person_02668,37,Pune,Suspect
P02669,Person_02669,52,Bengaluru,Person of Interest
P02670,Person_02670,64,Delhi,Suspect
P02671,Person_02671,39,Ahmedabad,Suspect
P02672,Person_02672,26,Surat,Suspect
P02673,Person_02673,25,Delhi,Associate
P02674,Person_02674,21,Jaipur,Person of Interest
P02675,Person_02675,30,Indore,Suspect
P02676,Person_02676,57,Mumbai,Suspect
P02677,Person_02677,32,Indore,Associate
P02678,Person_02678,22,Indore,Suspect
P02679,Person_02679,55,Hyderabad,Person of Interest
P02680,Person_02680,24,Vadodara,Person of Interest
P02681,Person_02681,38,Hyderabad,Suspect
P02682,Person_02682,30,Mumbai,Associate
P02683,Person_02683,54,Ahmedabad,Suspect
P02684,Person_02684,35,Bengaluru,Witness
P02685,Person_02685,28,Mumbai,Person of Interest
P02686,Person_02686,28,Bengaluru,Person of Interest
